observed_timestamp,PREORE_FEM_ENTRANCE-Cond [ÂµS/cm],PREORE_FEM_ENTRANCE-Depth [m],PREORE_FEM_ENTRANCE-NH3 [mg/L],PREORE_FEM_ENTRANCE-NH4+ [mg/L],PREORE_FEM_ENTRANCE-NO3 -N [mg/L],PREORE_FEM_ENTRANCE-ODO [mg/L],PREORE_FEM_ENTRANCE-pH,PREORE_FEM_ENTRANCE-Sal [psu],PREORE_FEM_ENTRANCE-Temp [Â°C]
2020-08-01 13:25:04+00:00,156.9,-0.1889999999999999,0.01,0.06,1.51,11.27,8.47,0.08,19.7
2020-08-01 13:45:04+00:00,157.5,-0.191,0.01,0.05,1.49,11.27,8.49,0.08,19.91
2020-08-01 14:05:04+00:00,158.4,-0.193,0.01,0.05,1.48,11.15,8.48,0.08,20.083
2020-08-01 14:25:04+00:00,158.9,-0.195,0.01,0.05,1.47,11.01,8.47,0.08,20.223
2020-08-01 14:45:04+00:00,159.3,-0.196,0.01,0.06,1.47,11.06,8.49,0.08,20.325
2020-08-01 15:05:04+00:00,160.0,-0.195,0.01,0.05,1.47,10.74,8.45,0.08,20.383
2020-08-01 15:25:04+00:00,159.9,-0.1969999999999999,0.01,0.05,1.46,10.75,8.43,0.08,20.384
2020-08-01 15:45:04+00:00,159.0,-0.1969999999999999,0.0,0.06,1.45,10.74,8.33,0.08,20.282
2020-08-01 16:05:04+00:00,158.6,-0.195,0.0,0.06,1.44,10.5,8.27,0.08,20.168
2020-08-01 16:25:04+00:00,158.3,-0.193,0.0,0.06,1.47,10.53,8.21,0.08,20.002
2020-08-01 16:45:04+00:00,158.1,-0.1889999999999999,0.0,0.06,1.48,10.34,8.16,0.08,19.863
2020-08-01 17:05:04+00:00,157.8,-0.183,0.0,0.06,1.49,10.22,8.12,0.08,19.714
2020-08-01 17:25:04+00:00,157.4,-0.179,0.0,0.06,1.52,10.25,8.1,0.08,19.552
2020-08-01 17:45:04+00:00,157.0,-0.179,0.0,0.07,1.53,10.4,8.08,0.08,19.38
2020-08-01 18:05:04+00:00,156.6,-0.177,0.0,0.07,1.56,10.22,8.06,0.08,19.217
2020-08-01 18:25:04+00:00,156.0,-0.177,0.0,0.07,1.57,10.45,8.05,0.08,19.09
2020-08-01 18:45:04+00:00,155.6,-0.176,0.0,0.07,1.6,10.4,8.05,0.08,18.947
2020-08-01 19:05:04+00:00,155.2,-0.173,0.0,0.07,1.62,10.2,8.04,0.08,18.807
2020-08-01 19:25:04+00:00,154.9,-0.172,0.0,0.08,1.63,10.57,8.04,0.08,18.647
2020-08-01 19:45:04+00:00,155.1,-0.1689999999999999,0.0,0.08,1.66,10.37,8.02,0.08,18.51
2020-08-01 20:05:04+00:00,155.4,-0.168,0.0,0.08,1.66,10.82,8.03,0.08,18.368
2020-08-01 20:25:04+00:00,154.4,-0.166,0.0,0.08,1.68,10.67,8.03,0.08,18.272
2020-08-01 20:45:04+00:00,154.0,-0.16,0.0,0.08,1.69,10.84,8.02,0.08,18.182
2020-08-01 21:05:04+00:00,153.7,-0.159,0.0,0.08,1.69,10.95,8.02,0.08,18.082
2020-08-01 21:25:04+00:00,153.5,-0.158,0.0,0.08,1.7,11.0,8.02,0.08,17.977999999999998
2020-08-01 21:45:04+00:00,153.1,-0.155,0.0,0.08,1.69,10.85,8.03,0.08,17.875
2020-08-01 22:05:04+00:00,151.8,-0.152,0.0,0.08,1.71,11.0,8.02,0.08,17.78
2020-08-01 22:25:04+00:00,150.1,-0.15,0.0,0.08,1.71,10.78,8.02,0.08,17.72
2020-08-01 22:45:04+00:00,148.7,-0.149,0.0,0.08,1.71,10.96,8.02,0.08,17.649
2020-08-01 23:05:04+00:00,144.7,-0.151,0.0,0.08,1.71,10.74,8.04,0.08,17.649
2020-08-01 23:25:04+00:00,142.9,-0.158,0.0,0.08,1.72,10.41,8.04,0.08,17.605
2020-08-01 23:45:04+00:00,142.6,-0.16,0.0,0.08,1.7,10.74,8.06,0.08,17.562
2020-08-02 00:05:04+00:00,142.3,-0.161,0.0,0.08,1.68,10.6,8.05,0.08,17.531
2020-08-02 00:25:04+00:00,141.6,-0.162,0.0,0.08,1.66,10.6,8.07,0.08,17.489
2020-08-02 00:45:04+00:00,140.8,-0.16,0.0,0.08,1.63,10.49,8.05,0.08,17.43
2020-08-02 01:05:04+00:00,140.0,-0.1639999999999999,0.0,0.08,1.6,10.67,8.05,0.08,17.342
2020-08-02 01:25:04+00:00,139.5,-0.16,0.0,0.08,1.61,10.58,8.04,0.08,17.226
2020-08-02 01:45:04+00:00,139.1,-0.16,0.0,0.08,1.61,10.27,8.02,0.08,17.11
2020-08-02 02:05:04+00:00,138.6,-0.158,0.0,0.08,1.62,10.82,8.02,0.08,16.98
2020-08-02 02:25:04+00:00,137.8,-0.156,0.0,0.08,1.64,10.68,8.01,0.08,16.863
2020-08-02 02:45:04+00:00,136.7,-0.156,0.0,0.08,1.65,10.8,8.0,0.08,16.741
2020-08-02 03:05:04+00:00,135.5,-0.159,0.0,0.08,1.64,10.74,7.99,0.08,16.625
2020-08-02 03:25:04+00:00,134.3,-0.163,0.0,0.08,1.63,10.97,7.99,0.08,16.521
2020-08-02 03:45:04+00:00,133.2,-0.166,0.0,0.08,1.62,11.11,8.0,0.08,16.402
2020-08-02 04:05:04+00:00,132.3,-0.1689999999999999,0.0,0.08,1.63,11.02,8.0,0.07,16.299
2020-08-02 04:25:04+00:00,131.7,-0.17,0.0,0.08,1.64,10.99,8.0,0.07,16.184
2020-08-02 04:45:04+00:00,131.8,-0.17,0.0,0.08,1.65,10.96,7.99,0.08,16.083
2020-08-02 05:05:04+00:00,131.7,-0.171,0.0,0.08,1.66,11.03,8.01,0.08,15.985
2020-08-02 05:25:04+00:00,130.9,-0.17,0.0,0.08,1.65,11.02,8.03,0.07,15.897
2020-08-02 05:45:04+00:00,130.2,-0.1689999999999999,0.0,0.08,1.64,11.43,8.04,0.07,15.826
2020-08-02 06:05:04+00:00,131.1,-0.166,0.0,0.08,1.65,11.58,8.06,0.08,15.763
2020-08-02 06:25:04+00:00,131.7,-0.1669999999999999,0.0,0.08,1.65,11.69,8.09,0.08,15.713
2020-08-02 06:45:04+00:00,131.6,-0.1689999999999999,0.0,0.08,1.66,11.6,8.11,0.08,15.69
2020-08-02 07:05:04+00:00,131.5,-0.1689999999999999,0.0,0.08,1.66,11.6,8.14,0.08,15.684
2020-08-02 07:25:04+00:00,132.1,-0.17,0.0,0.07,1.66,11.79,8.17,0.08,15.677
2020-08-02 07:45:04+00:00,133.2,-0.17,0.0,0.07,1.67,11.86,8.2,0.08,15.674
2020-08-02 08:05:04+00:00,134.1,-0.17,0.0,0.08,1.66,11.82,8.19,0.08,15.663
2020-08-02 08:25:04+00:00,134.8,-0.171,0.0,0.07,1.67,11.77,8.2,0.08,15.663
2020-08-02 08:45:04+00:00,135.1,-0.171,0.0,0.07,1.67,11.78,8.22,0.08,15.706
2020-08-02 09:05:04+00:00,136.3,-0.176,0.0,0.07,1.66,11.84,8.28,0.08,15.84
2020-08-02 09:25:04+00:00,138.5,-0.179,0.0,0.07,1.66,11.94,8.34,0.08,16.065
2020-08-02 09:45:04+00:00,139.2,-0.179,0.0,0.07,1.65,12.04,8.36,0.08,16.236
2020-08-02 10:05:04+00:00,139.9,-0.181,0.0,0.07,1.65,11.96,8.37,0.08,16.324
2020-08-02 10:25:04+00:00,141.6,-0.183,0.0,0.06,1.64,11.71,8.36,0.08,16.366
2020-08-02 10:45:04+00:00,140.7,-0.185,0.0,0.06,1.64,11.56,8.36,0.08,16.44
2020-08-02 11:05:04+00:00,141.0,-0.188,0.0,0.06,1.63,11.42,8.39,0.08,16.66
2020-08-02 11:25:04+00:00,142.0,-0.191,0.0,0.06,1.64,11.05,8.41,0.08,16.768
2020-08-02 11:45:04+00:00,142.5,-0.192,0.01,0.06,1.63,11.15,8.43,0.08,17.000999999999998
2020-08-02 12:05:04+00:00,143.5,-0.19,0.01,0.06,1.61,11.65,8.41,0.08,17.048
2020-08-02 12:25:04+00:00,143.7,-0.187,0.0,0.06,1.61,11.34,8.37,0.08,17.133
2020-08-02 12:45:04+00:00,144.2,-0.19,0.0,0.06,1.61,11.35,8.35,0.08,17.081
2020-08-02 13:05:04+00:00,144.3,-0.193,0.0,0.06,1.61,11.59,8.35,0.08,17.082
2020-08-02 13:25:04+00:00,144.8,-0.196,0.0,0.06,1.62,11.73,8.37,0.08,17.064
2020-08-02 13:45:04+00:00,144.6,-0.1989999999999999,0.0,0.06,1.64,11.61,8.37,0.08,17.08
2020-08-02 14:05:04+00:00,144.0,-0.196,0.0,0.06,1.64,11.46,8.34,0.08,17.029
2020-08-02 14:25:04+00:00,144.3,-0.1939999999999999,0.0,0.06,1.65,11.57,8.31,0.08,16.94
2020-08-02 14:45:04+00:00,143.8,-0.193,0.0,0.06,1.65,11.56,8.26,0.08,16.843
2020-08-02 15:05:04+00:00,143.5,-0.191,0.0,0.06,1.65,11.55,8.23,0.08,16.747
2020-08-02 15:25:04+00:00,144.4,-0.1939999999999999,0.0,0.06,1.67,11.59,8.22,0.08,16.715999999999998
2020-08-02 15:45:04+00:00,143.8,-0.198,0.0,0.06,1.68,11.72,8.26,0.08,16.721
2020-08-02 16:05:04+00:00,144.2,-0.2,0.0,0.06,1.69,11.58,8.29,0.08,16.746
2020-08-02 16:25:04+00:00,144.8,-0.203,0.0,0.06,1.7,11.57,8.31,0.08,16.784000000000002
2020-08-02 16:45:04+00:00,145.0,-0.205,0.0,0.06,1.7,11.35,8.3,0.08,16.787
2020-08-02 17:05:04+00:00,144.8,-0.206,0.0,0.06,1.7,11.57,8.26,0.08,16.75
2020-08-02 17:25:04+00:00,144.7,-0.206,0.0,0.06,1.69,11.52,8.25,0.08,16.685
2020-08-02 17:45:04+00:00,145.2,-0.207,0.0,0.07,1.7,11.24,8.23,0.08,16.63
2020-08-02 18:05:04+00:00,144.5,-0.207,0.0,0.07,1.71,11.4,8.22,0.08,16.58
2020-08-02 18:25:04+00:00,145.1,-0.207,0.0,0.07,1.72,11.24,8.21,0.08,16.525
2020-08-02 18:45:04+00:00,144.3,-0.207,0.0,0.07,1.72,11.25,8.19,0.08,16.463
2020-08-02 19:05:04+00:00,144.0,-0.205,0.0,0.07,1.74,11.38,8.16,0.08,16.398
2020-08-02 19:25:04+00:00,144.3,-0.2,0.0,0.07,1.73,11.27,8.15,0.08,16.331
2020-08-02 19:45:04+00:00,144.3,-0.2019999999999999,0.0,0.07,1.74,11.16,8.14,0.08,16.267
2020-08-02 20:05:04+00:00,144.3,-0.203,0.0,0.07,1.75,11.17,8.13,0.08,16.213
2020-08-02 20:25:04+00:00,144.4,-0.2019999999999999,0.0,0.07,1.74,10.85,8.12,0.08,16.164
2020-08-02 20:45:04+00:00,144.6,-0.2,0.0,0.07,1.76,11.13,8.12,0.08,16.102
2020-08-02 21:05:04+00:00,144.4,-0.1989999999999999,0.0,0.07,1.77,11.33,8.11,0.08,16.047
2020-08-02 21:25:04+00:00,144.3,-0.1969999999999999,0.0,0.07,1.77,11.31,8.11,0.08,15.988
2020-08-02 21:45:04+00:00,144.0,-0.1969999999999999,0.0,0.08,1.78,11.35,8.11,0.08,15.944
2020-08-02 22:05:04+00:00,143.5,-0.1939999999999999,0.0,0.08,1.78,11.29,8.1,0.08,15.907
2020-08-02 22:25:04+00:00,143.0,-0.193,0.0,0.08,1.78,11.37,8.1,0.08,15.877
2020-08-02 22:45:04+00:00,142.0,-0.188,0.0,0.08,1.78,11.51,8.1,0.08,15.86
2020-08-02 23:05:04+00:00,140.2,-0.188,0.0,0.09,1.78,11.51,8.11,0.08,15.894
2020-08-02 23:25:04+00:00,137.2,-0.186,0.0,0.08,1.76,11.36,8.11,0.08,15.973
2020-08-02 23:45:04+00:00,133.8,-0.185,0.0,0.08,1.74,11.04,8.11,0.08,16.058
2020-08-03 00:05:04+00:00,132.3,-0.186,0.0,0.08,1.7,11.27,8.12,0.08,16.045
2020-08-03 00:25:04+00:00,133.3,-0.192,0.0,0.07,1.69,11.08,8.11,0.08,15.937
2020-08-03 00:45:04+00:00,132.7,-0.1939999999999999,0.0,0.07,1.69,11.07,8.1,0.08,15.861
2020-08-03 01:05:04+00:00,133.4,-0.198,0.0,0.07,1.71,11.11,8.09,0.08,15.754
2020-08-03 01:25:04+00:00,131.7,-0.2019999999999999,0.0,0.07,1.69,11.07,8.1,0.08,15.72
2020-08-03 01:45:04+00:00,131.2,-0.201,0.0,0.07,1.7,11.32,8.1,0.08,15.669
2020-08-03 02:05:04+00:00,131.4,-0.204,0.0,0.07,1.7,11.32,8.1,0.08,15.598
2020-08-03 02:25:04+00:00,131.2,-0.205,0.0,0.07,1.71,11.47,8.09,0.08,15.539
2020-08-03 02:45:04+00:00,132.1,-0.208,0.0,0.07,1.73,11.33,8.1,0.08,15.452
2020-08-03 03:05:04+00:00,132.1,-0.209,0.0,0.07,1.75,11.14,8.11,0.08,15.364
2020-08-03 03:25:04+00:00,131.4,-0.208,0.0,0.07,1.76,11.24,8.09,0.08,15.300999999999998
2020-08-03 03:45:04+00:00,130.8,-0.206,0.0,0.07,1.81,11.38,8.09,0.08,15.249
2020-08-03 04:05:04+00:00,130.5,-0.203,0.0,0.07,1.85,11.34,8.1,0.08,15.201
2020-08-03 04:25:04+00:00,130.5,-0.2019999999999999,0.0,0.07,1.88,11.34,8.11,0.08,15.149
2020-08-03 04:45:04+00:00,130.8,-0.201,0.0,0.07,1.92,11.66,8.1,0.08,15.081
2020-08-03 05:05:04+00:00,129.8,-0.204,0.0,0.07,1.91,11.18,8.12,0.08,15.023
2020-08-03 05:25:04+00:00,122.5,-0.205,0.0,0.08,1.91,11.02,8.09,0.07,14.999
2020-08-03 05:45:04+00:00,114.5,-0.206,0.0,0.08,1.78,11.54,8.08,0.07,14.807
2020-08-03 06:05:04+00:00,109.9,-0.208,0.0,0.09,1.65,11.62,8.05,0.06,14.671
2020-08-03 06:25:04+00:00,99.7,-0.208,0.0,0.08,1.52,11.76,8.04,0.06,14.54
2020-08-03 06:45:04+00:00,86.2,-0.209,0.0,0.07,1.37,11.86,7.99,0.05,14.285
2020-08-03 07:05:04+00:00,75.0,-0.209,0.0,0.06,1.24,11.98,7.9,0.04,13.957
2020-08-03 07:25:04+00:00,69.1,-0.211,0.0,0.06,1.18,12.05,7.86,0.04,13.661
2020-08-03 07:45:04+00:00,65.7,-0.214,0.0,0.05,1.13,12.22,7.85,0.04,13.451
2020-08-03 08:05:04+00:00,63.8,-0.214,0.0,0.05,1.12,12.31,7.87,0.04,13.297
2020-08-03 08:25:04+00:00,62.7,-0.214,0.0,0.05,1.12,12.41,7.88,0.04,13.178
2020-08-03 08:45:04+00:00,62.3,-0.2189999999999999,0.0,0.05,1.14,12.41,7.89,0.04,13.139
2020-08-03 09:05:04+00:00,61.9,-0.22,0.0,0.05,1.15,12.37,7.92,0.04,13.125
2020-08-03 09:25:04+00:00,62.0,-0.223,0.0,0.05,1.15,12.44,7.93,0.04,13.173
2020-08-03 09:45:04+00:00,63.0,-0.2289999999999999,0.0,0.05,1.17,12.36,7.95,0.04,13.296
2020-08-03 10:05:04+00:00,64.6,-0.23,0.0,0.04,1.17,12.38,7.99,0.04,13.467
2020-08-03 10:25:04+00:00,66.4,-0.235,0.0,0.04,1.19,12.33,8.0,0.04,13.621
2020-08-03 10:45:04+00:00,68.7,-0.238,0.0,0.04,1.2,12.29,8.03,0.04,13.775
2020-08-03 11:05:04+00:00,71.7,-0.239,0.0,0.04,1.2,12.32,8.05,0.04,13.959
2020-08-03 11:25:04+00:00,74.6,-0.241,0.0,0.04,1.2,12.34,8.07,0.04,14.104
2020-08-03 11:45:04+00:00,77.6,-0.243,0.0,0.04,1.22,12.26,8.08,0.05,14.23
2020-08-03 12:05:04+00:00,80.7,-0.244,0.0,0.04,1.24,12.19,8.09,0.05,14.358
2020-08-03 12:25:04+00:00,83.4,-0.246,0.0,0.04,1.25,11.78,8.09,0.05,14.445
2020-08-03 12:45:04+00:00,85.9,-0.247,0.0,0.04,1.28,11.82,8.12,0.05,14.515999999999998
2020-08-03 13:05:04+00:00,88.1,-0.248,0.0,0.04,1.3,11.68,8.1,0.05,14.559
2020-08-03 13:25:04+00:00,90.2,-0.245,0.0,0.05,1.33,11.55,8.09,0.05,14.591
2020-08-03 13:45:04+00:00,92.5,-0.244,0.0,0.04,1.35,11.74,8.09,0.05,14.592
2020-08-03 14:05:04+00:00,94.1,-0.247,0.0,0.05,1.37,11.86,8.09,0.06,14.597
2020-08-03 14:25:04+00:00,95.8,-0.25,0.0,0.05,1.4,11.8,8.08,0.06,14.598
2020-08-03 14:45:04+00:00,97.4,-0.253,0.0,0.05,1.42,11.68,8.1,0.06,14.608
2020-08-03 15:05:04+00:00,98.7,-0.254,0.0,0.05,1.45,11.7,8.1,0.06,14.67
2020-08-03 15:25:04+00:00,100.3,-0.256,0.0,0.05,1.46,11.74,8.11,0.06,14.763
2020-08-03 15:45:04+00:00,103.1,-0.257,0.0,0.05,1.47,11.8,8.12,0.06,14.741
2020-08-03 16:05:04+00:00,105.5,-0.259,0.0,0.05,1.5,11.76,8.12,0.06,14.677
2020-08-03 16:25:04+00:00,106.8,-0.263,0.0,0.06,1.51,11.82,8.11,0.06,14.628
2020-08-03 16:45:04+00:00,109.4,-0.267,0.0,0.06,1.55,11.85,8.11,0.06,14.588
2020-08-03 17:05:04+00:00,110.5,-0.2689999999999999,0.0,0.06,1.57,11.75,8.12,0.07,14.571
2020-08-03 17:25:04+00:00,111.4,-0.268,0.0,0.06,1.59,11.72,8.12,0.07,14.564
2020-08-03 17:45:04+00:00,112.8,-0.27,0.0,0.06,1.64,11.67,8.12,0.07,14.578
2020-08-03 18:05:04+00:00,114.7,-0.2689999999999999,0.0,0.06,1.67,11.78,8.14,0.07,14.568
2020-08-03 18:25:04+00:00,116.9,-0.268,0.0,0.06,1.69,11.68,8.13,0.07,14.531
2020-08-03 18:45:04+00:00,118.9,-0.266,0.0,0.06,1.71,11.68,8.13,0.07,14.493
2020-08-03 19:05:04+00:00,120.6,-0.263,0.0,0.07,1.72,11.84,8.14,0.07,14.46
2020-08-03 19:25:04+00:00,121.1,-0.261,0.0,0.07,1.74,11.85,8.12,0.07,14.443
2020-08-03 19:45:04+00:00,120.9,-0.261,0.0,0.07,1.76,11.98,8.12,0.07,14.435
2020-08-03 20:05:04+00:00,121.1,-0.26,0.0,0.07,1.76,11.9,8.12,0.07,14.44
